order_id,user_id,order_product_id,order_date,is_discounted,is_canceled
C041384,A0949,B017,2020-05-13,0,0
C041385,A0935,B026,2020-03-26,0,0
C041386,A0449,B026,2020-08-16,0,0
C041387,A0734,B048,2020-01-01,0,0
C041388,A0918,B016,2020-12-20,0,0
C041389,A0599,B010,2020-08-31,0,0
C041390,A0524,B036,2020-06-24,0,0
C041391,A0373,B011,2020-08-10,0,0
C041392,A0166,B021,2020-01-12,0,0
C041393,A0902,B046,2020-02-22,0,0
C041394,A0734,B046,2020-10-14,1,0
C041395,A0287,B057,2020-06-10,0,0
C041396,A0085,B031,2020-08-03,0,0
C041397,A0177,B003,2020-08-26,0,0
C041398,A0661,B022,2020-01-07,0,0
C041399,A0267,B037,2020-09-08,0,0
C041400,A0268,B018,2020-04-13,0,0
C041401,A0623,B027,2020-10-05,0,0
C041402,A0075,B048,2020-07-27,0,0
C041403,A0415,B051,2020-01-08,0,0
C041404,A0373,B022,2020-07-07,0,0
C041405,A0118,B019,2020-03-22,0,0
C041406,A0320,B039,2020-12-22,0,0
C041407,A0598,B026,2020-12-26,0,0
C041408,A0331,B007,2020-09-15,0,0
C041409,A0928,B020,2020-01-15,0,0
C041410,A0247,B055,2020-08-11,0,0
C041411,A0639,B005,2020-12-25,0,0
C041412,A0687,B017,2020-02-25,0,0
C041413,A0255,B026,2020-12-21,0,0
C041414,A0020,B021,2020-10-12,0,0
C041415,A0272,B026,2020-03-22,0,0
C041416,A0329,B002,2020-01-11,0,0
C041417,A0609,B004,2020-05-18,0,0
C041418,A0204,B025,2020-04-25,0,0
C041419,A0239,B021,2020-02-15,0,0
C041420,A0773,B034,2020-02-25,0,0
C041421,A0596,B046,2020-10-01,0,0
C041422,A0101,B046,2020-08-19,1,0
C041423,A0611,B058,2020-09-21,0,0
C041424,A0939,B020,2020-08-09,1,0
C041425,A0919,B039,2020-08-14,1,0
C041426,A0292,B041,2020-03-05,0,0
C041427,A0769,B031,2020-01-08,0,0
C041428,A0646,B005,2020-05-17,0,0
C041429,A0927,B019,2020-09-05,0,0
C041430,A0376,B054,2020-05-13,0,0
C041431,A0232,B021,2020-06-23,0,0
C041432,A0200,B025,2020-06-13,0,0
C041433,A0464,B023,2020-01-07,0,0
C041434,A0867,B001,2020-12-01,0,0
C041435,A0471,B023,2020-02-16,0,0
C041436,A0223,B037,2020-12-15,1,0
C041437,A0394,B033,2020-07-25,0,0
C041438,A0374,B054,2020-06-14,1,0
C041439,A0200,B029,2020-09-02,0,0
C041440,A0086,B032,2020-06-25,0,0
C041441,A0485,B015,2020-02-18,0,0
C041442,A0646,B056,2020-02-21,0,0
C041443,A0198,B037,2020-10-25,0,0
C041444,A0211,B037,2020-03-14,0,0
C041445,A0321,B040,2020-11-03,0,0
C041446,A0575,B041,2020-03-18,0,0
C041447,A0466,B023,2020-10-23,0,0
C041448,A0246,B013,2020-06-25,0,0
C041449,A0668,B032,2020-06-10,0,0
C041450,A0124,B040,2020-09-17,0,0
C041451,A0628,B040,2020-08-30,0,0
C041452,A0994,B023,2020-01-05,0,0
C041453,A0438,B039,2020-08-10,0,0
C041454,A0405,B040,2020-10-29,0,0
C041455,A0824,B046,2020-07-09,0,0
C041456,A0607,B051,2020-09-22,0,0
C041457,A0570,B002,2020-07-30,0,0
C041458,A0024,B018,2020-08-10,0,0
C041459,A0194,B005,2020-05-06,0,0
C041460,A0177,B057,2020-01-03,0,0
C041461,A0325,B044,2020-07-08,0,0
C041462,A0492,B035,2020-03-10,0,0
C041463,A0789,B017,2020-05-14,0,0
C041464,A0758,B020,2020-01-01,0,0
C041465,A0397,B046,2020-01-17,0,0
C041466,A0272,B019,2020-11-06,0,0
C041467,A0255,B019,2020-01-25,0,0
C041468,A0664,B002,2020-08-20,0,0
C041469,A0946,B023,2020-04-13,0,0
C041470,A0705,B022,2020-02-19,0,0
C041471,A0817,B018,2020-09-19,0,0
C041472,A0241,B059,2020-02-16,1,0
C041473,A0446,B013,2020-03-25,0,0
C041474,A0261,B034,2020-06-25,0,0
C041475,A0894,B023,2020-10-18,0,0
C041476,A0604,B039,2020-06-19,0,0
C041477,A0675,B005,2020-02-02,0,0
C041478,A0313,B017,2020-05-04,0,0
C041479,A0415,B017,2020-09-04,0,0
C041480,A0935,B020,2020-02-09,0,0
C041481,A0897,B036,2020-04-25,0,0
C041482,A0903,B008,2020-01-01,0,0
C041483,A0939,B015,2020-12-18,0,0
C041484,A0024,B015,2020-04-30,0,0
C041485,A0406,B049,2020-09-19,0,0
C041486,A0329,B033,2020-02-19,0,0
C041487,A0203,B019,2020-05-08,0,0
C041488,A0628,B016,2020-01-11,0,0
C041489,A0696,B018,2020-04-24,0,0
C041490,A0198,B033,2020-10-04,0,0
C041491,A0242,B011,2020-04-30,0,0
C041492,A0459,B017,2020-01-17,0,0
C041493,A0471,B018,2020-05-07,0,0
C041494,A0284,B001,2020-11-16,0,0
C041495,A0877,B044,2020-12-27,0,0
C041496,A0617,B033,2020-03-04,0,0
C041497,A0289,B025,2020-06-12,0,0
C041498,A0935,B033,2020-09-20,0,0
C041499,A0101,B035,2020-09-09,0,0
C041500,A0738,B027,2020-10-31,0,0
C041501,A0201,B013,2020-06-29,0,0
C041502,A1000,B048,2020-11-11,0,0
C041503,A0761,B029,2020-12-19,0,0
C041504,A0262,B018,2020-02-06,0,0
C041505,A0615,B036,2020-10-23,0,0
C041506,A0789,B007,2020-10-14,0,0
C041507,A0726,B022,2020-06-30,0,0
C041508,A0101,B033,2020-04-27,0,0
C041509,A0449,B058,2020-01-04,0,0
C041510,A0792,B005,2020-03-29,0,0
C041511,A0941,B020,2020-12-29,0,0
C041512,A0879,B019,2020-01-20,0,0
C041513,A0984,B005,2020-12-12,0,0
C041514,A0734,B058,2020-01-23,0,0
C041515,A0346,B025,2020-06-23,0,0
C041516,A0241,B015,2020-11-25,0,0
C041517,A0547,B012,2020-12-31,0,0
C041518,A0446,B032,2020-08-27,0,0
C041519,A0250,B037,2020-04-21,0,0
C041520,A0956,B039,2020-12-24,0,0
C041521,A0259,B001,2020-02-02,0,0
C041522,A0085,B030,2020-02-29,0,0
C041523,A0547,B033,2020-11-26,0,0
C041524,A0576,B036,2020-07-28,0,0
C041525,A0523,B035,2020-01-02,0,0
C041526,A0547,B034,2020-09-17,0,0
C041527,A0134,B041,2020-08-08,0,0
C041528,A0759,B035,2020-09-19,0,0
C041529,A0020,B046,2020-12-08,0,0
C041530,A0221,B051,2020-12-05,0,0
C041531,A0242,B017,2020-10-30,0,0
C041532,A0366,B025,2020-09-26,0,0
C041533,A0114,B022,2020-04-12,0,0
C041534,A0104,B031,2020-07-10,0,0
C041535,A0492,B046,2020-08-25,0,0
C041536,A0376,B020,2020-09-12,0,0
C041537,A0915,B005,2020-11-24,0,0
C041538,A0779,B018,2020-10-09,0,0
C041539,A0303,B023,2020-02-01,0,0
C041540,A0508,B024,2020-12-26,0,0
C041541,A0486,B058,2020-02-08,0,0
C041542,A0376,B027,2020-07-14,0,0
C041543,A0314,B060,2020-04-24,1,0
C041544,A0166,B019,2020-07-24,0,0
C041545,A0079,B023,2020-05-04,0,0
C041546,A0197,B029,2020-05-14,0,0
C041547,A0769,B054,2020-05-01,0,0
C041548,A0631,B047,2020-05-06,0,0
C041549,A0872,B006,2020-06-08,0,0
C041550,A0445,B056,2020-12-18,0,0
C041551,A0648,B056,2020-06-18,0,0
C041552,A0416,B015,2020-11-02,0,0
C041553,A0939,B058,2020-02-23,0,0
C041554,A0295,B036,2020-01-24,0,0
C041555,A0834,B019,2020-09-25,0,0
C041556,A0817,B041,2020-05-04,0,0
C041557,A0546,B037,2020-08-04,0,0
C041558,A0492,B007,2020-09-20,0,0
C041559,A0588,B024,2020-11-22,0,0
C041560,A0405,B055,2020-01-01,0,0
C041561,A0284,B058,2020-12-17,0,0
C041562,A0550,B001,2020-02-01,0,0
C041563,A0454,B006,2020-10-02,0,0
C041564,A0779,B012,2020-12-12,0,0
C041565,A0062,B020,2020-10-24,0,0
C041566,A0101,B045,2020-10-23,0,0
C041567,A0746,B018,2020-04-15,0,0
C041568,A0301,B020,2020-09-19,1,0
C041569,A0303,B004,2020-06-25,0,0
C041570,A0371,B054,2020-09-13,0,0
C041571,A0686,B002,2020-06-13,0,0
C041572,A0792,B018,2020-12-16,0,0
C041573,A0802,B055,2020-05-07,0,0
C041574,A0241,B014,2020-10-30,0,0
C041575,A0136,B058,2020-01-10,0,0
C041576,A1000,B058,2020-04-28,0,0
C041577,A0902,B015,2020-05-20,0,0
C041578,A0941,B022,2020-04-26,0,0
C041579,A0891,B018,2020-09-25,0,0
C041580,A0325,B007,2020-05-05,0,0
C041581,A0105,B037,2020-02-24,0,0
C041582,A0619,B056,2020-08-29,0,0
C041583,A0482,B046,2020-06-02,0,0
C041584,A0692,B006,2020-04-17,0,0
C041585,A0177,B015,2020-07-23,0,0
C041586,A0459,B038,2020-07-16,0,0
C041587,A0925,B018,2020-05-07,0,0
C041588,A0903,B017,2020-01-11,0,0
C041589,A0438,B002,2020-07-04,0,0
C041590,A0929,B026,2020-07-16,0,0
C041591,A0572,B027,2020-01-27,0,0
C041592,A0257,B006,2020-10-27,0,0
C041593,A0670,B001,2020-02-02,0,0
C041594,A0902,B012,2020-07-01,0,0
C041595,A0749,B057,2020-09-25,0,0
C041596,A0891,B025,2020-05-27,0,0
C041597,A0062,B013,2020-05-07,0,0
C041598,A0087,B016,2020-09-14,0,0
C041599,A0648,B052,2020-05-24,0,0
C041600,A0725,B027,2020-08-15,0,0
C041601,A0726,B038,2020-09-06,0,0
C041602,A0200,B024,2020-07-19,0,0
C041603,A0570,B046,2020-07-23,0,0
C041604,A0086,B021,2020-06-27,1,0
C041605,A0267,B019,2020-10-23,1,0
C041606,A0687,B039,2020-01-24,0,0
C041607,A0819,B032,2020-04-09,0,0
C041608,A0375,B016,2020-01-19,0,0
C041609,A0454,B040,2020-12-08,0,0
C041610,A0824,B019,2020-01-28,0,0
C041611,A0648,B035,2020-06-05,0,0
C041612,A0546,B040,2020-03-30,0,0
C041613,A0284,B040,2020-06-11,0,0
C041614,A0087,B054,2020-03-26,0,0
C041615,A0541,B004,2020-05-31,0,0
C041616,A0075,B011,2020-11-14,0,0
C041617,A0024,B004,2020-10-02,0,0
C041618,A0550,B034,2020-05-17,0,0
C041619,A0962,B021,2020-06-30,1,0
C041620,A0201,B031,2020-01-11,0,0
C041621,A0280,B018,2020-03-14,0,0
C041622,A0374,B032,2020-01-07,0,0
C041623,A0981,B023,2020-10-04,0,0
C041624,A0750,B007,2020-01-22,0,0
C041625,A0176,B024,2020-02-02,0,0
C041626,A0646,B037,2020-02-28,0,0
C041627,A0985,B007,2020-03-06,0,0
C041628,A0693,B060,2020-10-08,0,0
C041629,A0481,B031,2020-06-24,0,0
C041630,A0965,B020,2020-07-15,0,0
C041631,A0415,B043,2020-09-30,0,0
C041632,A0830,B005,2020-12-08,0,0
C041633,A0828,B001,2020-06-10,0,0
C041634,A0616,B022,2020-11-01,0,0
C041635,A0142,B020,2020-03-20,0,0
C041636,A0311,B019,2020-10-25,0,0
C041637,A0622,B019,2020-08-16,0,0
C041638,A0952,B024,2020-08-23,0,0
C041639,A0329,B020,2020-01-10,1,0
C041640,A0884,B005,2020-11-06,0,0
C041641,A0125,B038,2020-04-26,0,0
C041642,A0600,B004,2020-02-14,0,0
C041643,A0622,B036,2020-10-17,0,0
C041644,A0903,B060,2020-11-13,0,0
C041645,A0867,B044,2020-12-20,0,0
C041646,A0939,B034,2020-01-27,0,0
C041647,A0651,B004,2020-12-25,0,0
C041648,A0631,B024,2020-06-28,0,0
C041649,A0449,B054,2020-09-06,0,0
C041650,A0897,B018,2020-04-16,0,0
C041651,A0927,B023,2020-01-20,0,0
C041652,A0854,B011,2020-05-29,0,0
C041653,A0927,B021,2020-08-09,0,0
C041654,A0486,B039,2020-12-27,0,0
C041655,A0941,B025,2020-04-29,0,0
C041656,A0337,B010,2020-04-03,0,0
C041657,A0687,B024,2020-05-15,0,0
C041658,A0069,B046,2020-09-13,0,0
C041659,A0136,B007,2020-07-12,0,0
C041660,A0437,B025,2020-12-30,0,0
C041661,A0374,B046,2020-12-31,1,0
C041662,A0249,B035,2020-09-01,0,0
C041663,A0420,B046,2020-09-09,0,0
C041664,A0976,B017,2020-06-15,0,0
C041665,A0284,B020,2020-01-26,0,0
C041666,A0119,B040,2020-04-28,0,0
C041667,A0241,B024,2020-10-26,0,0
C041668,A0145,B031,2020-05-28,0,0
C041669,A0266,B017,2020-12-31,0,0
C041670,A0449,B024,2020-12-31,0,0
C041671,A0482,B048,2020-07-02,0,0
C041672,A0397,B040,2020-01-03,0,0
C041673,A0631,B023,2020-10-06,0,0
C041674,A0723,B005,2020-10-22,0,0
C041675,A0636,B005,2020-04-02,0,0
C041676,A0192,B030,2020-04-24,0,0
C041677,A0239,B054,2020-09-07,0,0
C041678,A0667,B004,2020-07-02,0,0
C041679,A0205,B023,2020-01-03,0,0
C041680,A0176,B006,2020-06-03,0,0
C041681,A0939,B004,2020-08-16,0,0
C041682,A0530,B019,2020-03-25,0,0
C041683,A0668,B056,2020-01-19,0,0
C041684,A0893,B054,2020-07-27,0,0
C041685,A0828,B030,2020-05-29,0,0
C041686,A0200,B024,2020-01-26,0,0
C041687,A0611,B021,2020-03-09,0,0
C041688,A0686,B035,2020-06-08,1,0
C041689,A0758,B057,2020-02-14,0,0
C041690,A0273,B023,2020-12-14,0,0
C041691,A0239,B021,2020-06-07,0,0
C041692,A0853,B003,2020-10-16,1,0
C041693,A0941,B021,2020-04-19,0,0
C041694,A0198,B039,2020-10-07,0,0
C041695,A0883,B035,2020-01-07,0,0
C041696,A0987,B032,2020-07-13,0,0
C041697,A0272,B047,2020-12-18,0,0
C041698,A0891,B023,2020-01-10,0,0
C041699,A0621,B024,2020-10-27,0,0
C041700,A0357,B015,2020-11-11,0,0
C041701,A0604,B057,2020-10-28,0,0
C041702,A0581,B002,2020-12-13,0,0
C041703,A0628,B020,2020-07-01,0,0
C041704,A0550,B058,2020-12-12,0,0
C041705,A0301,B002,2020-04-09,0,0
C041706,A0615,B012,2020-11-03,0,0
C041707,A0928,B001,2020-03-31,0,0
C041708,A0705,B016,2020-08-29,0,0
C041709,A0232,B055,2020-08-30,0,0
C041710,A0295,B023,2020-10-26,1,0
C041711,A0121,B006,2020-05-08,0,0
C041712,A0822,B017,2020-06-02,0,0
C041713,A0908,B056,2020-07-03,0,0
C041714,A0705,B001,2020-10-23,0,0
C041715,A0686,B018,2020-06-24,0,0
C041716,A0537,B022,2020-07-05,0,0
C041717,A0617,B029,2020-01-03,1,0
C041718,A0104,B006,2020-06-02,0,0
C041719,A0877,B001,2020-02-01,0,0
C041720,A0822,B058,2020-04-26,0,0
C041721,A0651,B024,2020-04-26,0,0
C041722,A0750,B009,2020-11-18,0,0
C041723,A0779,B001,2020-12-27,1,0
C041724,A0919,B035,2020-01-23,0,0
C041725,A0824,B004,2020-12-25,0,0
C041726,A0935,B034,2020-08-27,0,0
C041727,A0550,B050,2020-09-18,0,0
C041728,A0616,B053,2020-12-24,0,0
C041729,A0325,B019,2020-02-20,0,0
C041730,A0268,B058,2020-04-23,0,0
C041731,A0646,B018,2020-09-27,0,0
C041732,A0859,B022,2020-01-26,0,0
C041733,A0357,B023,2020-03-22,0,0
C041734,A0162,B050,2020-10-07,0,0
C041735,A0397,B020,2020-04-29,0,0
C041736,A0406,B018,2020-01-09,0,0
C041737,A0570,B022,2020-10-16,0,0
C041738,A0482,B054,2020-06-27,0,0
C041739,A0200,B014,2020-03-24,0,0
C041740,A0726,B047,2020-12-24,0,0
C041741,A0929,B002,2020-01-01,0,0
C041742,A0923,B018,2020-06-20,0,0
C041743,A0201,B006,2020-09-25,1,0
C041744,A0207,B025,2020-03-25,0,0
C041745,A0616,B022,2020-05-04,0,0
C041746,A0474,B054,2020-02-21,0,0
C041747,A0065,B046,2020-01-25,0,0
C041748,A0481,B037,2020-12-24,0,0
C041749,A0941,B033,2020-11-02,0,0
C041750,A0204,B018,2020-12-25,0,0
C041751,A0930,B007,2020-02-26,0,0
C041752,A0967,B009,2020-12-02,0,0
C041753,A0179,B032,2020-11-30,0,0
C041754,A0969,B041,2020-02-25,0,0
C041755,A0253,B041,2020-05-16,0,0
C041756,A0853,B040,2020-02-28,0,0
C041757,A0915,B036,2020-05-24,0,0
C041758,A0485,B002,2020-03-13,0,0
C041759,A0599,B039,2020-04-17,0,0
C041760,A0392,B009,2020-12-25,0,0
C041761,A0510,B025,2020-06-03,0,0
C041762,A0123,B002,2020-11-05,0,0
C041763,A0575,B001,2020-06-05,0,0
C041764,A0510,B033,2020-09-08,0,0
C041765,A0833,B018,2020-11-06,0,0
C041766,A0510,B042,2020-05-23,0,0
C041767,A0485,B051,2020-02-11,0,0
C041768,A0723,B043,2020-05-20,0,0
C041769,A0736,B008,2020-06-09,0,0
C041770,A0883,B025,2020-12-25,0,0
C041771,A0279,B002,2020-10-08,0,0
C041772,A0359,B031,2020-09-03,0,0
C041773,A0636,B023,2020-12-28,0,0
C041774,A0329,B033,2020-04-20,0,0
C041775,A0232,B008,2020-10-17,0,0
C041776,A0211,B044,2020-04-30,0,0
C041777,A0249,B004,2020-05-12,0,0
C041778,A0668,B054,2020-06-30,0,0
C041779,A0723,B051,2020-09-15,0,0
C041780,A0925,B036,2020-03-30,0,0
C041781,A0242,B017,2020-05-06,0,0
C041782,A0849,B040,2020-07-02,0,0
C041783,A0996,B018,2020-09-04,0,0
C041784,A0637,B007,2020-03-15,0,0
C041785,A0576,B023,2020-01-18,0,0
C041786,A0589,B049,2020-03-27,0,0
C041787,A0416,B016,2020-05-05,0,0
C041788,A0108,B058,2020-11-27,0,0
C041789,A0797,B052,2020-06-30,0,0
C041790,A0391,B020,2020-02-01,0,0
C041791,A0646,B015,2020-02-03,0,0
C041792,A0883,B038,2020-09-28,0,0
C041793,A0547,B025,2020-05-28,1,0
C041794,A0087,B031,2020-05-03,0,0
C041795,A0353,B010,2020-10-06,0,0
C041796,A0720,B037,2020-06-14,0,0
C041797,A0471,B055,2020-10-22,0,0
C041798,A0300,B033,2020-07-06,1,0
C041799,A0118,B004,2020-05-21,0,0
C041800,A0637,B008,2020-08-11,0,0
C041801,A0842,B011,2020-12-26,0,0
C041802,A0267,B039,2020-05-13,0,0
C041803,A0949,B038,2020-10-28,0,0
C041804,A0285,B047,2020-05-22,0,0
C041805,A0773,B007,2020-02-02,0,0
C041806,A0851,B038,2020-07-24,0,0
C041807,A0919,B005,2020-04-15,1,0
C041808,A1000,B006,2020-04-21,0,0
C041809,A0919,B020,2020-11-12,0,0
C041810,A0622,B002,2020-05-19,0,0
C041811,A0402,B048,2020-05-08,0,0
C041812,A0797,B025,2020-02-19,0,0
C041813,A0142,B046,2020-02-08,0,0
C041814,A0204,B056,2020-02-24,0,0
C041815,A0290,B029,2020-02-25,0,0
C041816,A0568,B020,2020-01-08,0,0
C041817,A0769,B035,2020-06-29,0,0
C041818,A0228,B014,2020-12-27,0,0
C041819,A0287,B024,2020-08-01,0,0
C041820,A0646,B005,2020-12-26,0,0
C041821,A0639,B022,2020-10-05,0,0
C041822,A0615,B021,2020-08-18,0,0
C041823,A0607,B058,2020-04-29,0,0
C041824,A0351,B058,2020-06-14,0,0
C041825,A0789,B016,2020-05-04,0,0
C041826,A0214,B024,2020-08-09,0,0
C041827,A0194,B034,2020-07-29,0,0
C041828,A0603,B053,2020-12-31,0,0
C041829,A0822,B040,2020-10-11,0,0
C041830,A0355,B003,2020-12-26,0,0
C041831,A0459,B021,2020-10-04,0,0
C041832,A0841,B005,2020-05-25,0,0
C041833,A0769,B029,2020-06-09,0,0
C041834,A0136,B040,2020-11-10,0,0
C041835,A0664,B046,2020-11-12,0,0
C041836,A0665,B019,2020-11-04,0,0
C041837,A0939,B055,2020-09-26,0,0
C041838,A0190,B043,2020-01-02,0,0
C041839,A0663,B004,2020-11-08,0,0
C041840,A0290,B022,2020-05-25,0,0
C041841,A0123,B006,2020-12-17,0,0
C041842,A0720,B022,2020-09-10,0,0
C041843,A0136,B019,2020-08-05,0,0
C041844,A0589,B033,2020-12-22,0,0
C041845,A0098,B020,2020-03-15,0,0
C041846,A0329,B018,2020-11-01,0,0
C041847,A0743,B046,2020-10-18,0,0
C041848,A0459,B016,2020-03-17,0,0
C041849,A0492,B046,2020-09-13,0,0
C041850,A0378,B026,2020-03-24,0,0
C041851,A0048,B024,2020-11-26,0,0
C041852,A0406,B019,2020-05-31,0,0
C041853,A0142,B001,2020-11-22,0,0
C041854,A0402,B035,2020-01-29,0,0
C041855,A0631,B017,2020-10-19,0,0
C041856,A0098,B034,2020-03-03,0,0
C041857,A0637,B028,2020-03-02,0,0
C041858,A0123,B035,2020-12-27,0,0
C041859,A0289,B034,2020-07-28,0,0
C041860,A0853,B025,2020-05-22,0,0
C041861,A0257,B058,2020-02-04,0,0
C041862,A0622,B028,2020-01-26,0,0
C041863,A0394,B018,2020-06-02,1,0
C041864,A0346,B020,2020-12-17,0,0
C041865,A0732,B020,2020-01-06,0,0
C041866,A0255,B057,2020-12-12,0,0
C041867,A0764,B058,2020-11-13,0,0
C041868,A0600,B041,2020-12-26,0,0
C041869,A0671,B039,2020-11-13,0,0
C041870,A0405,B031,2020-10-27,0,0
C041871,A0749,B057,2020-12-30,0,0
C041872,A0822,B008,2020-05-18,0,0
C041873,A0752,B055,2020-01-01,0,0
C041874,A0246,B033,2020-03-15,0,0
C041875,A0982,B051,2020-08-13,0,0
C041876,A0575,B018,2020-11-26,0,0
C041877,A0108,B001,2020-01-01,0,0
C041878,A0524,B004,2020-11-23,0,0
C041879,A0631,B039,2020-12-26,0,0
C041880,A0290,B003,2020-05-04,0,0
C041881,A0604,B001,2020-08-04,0,0
C041882,A0303,B019,2020-01-03,0,0
C041883,A0065,B020,2020-04-26,0,0
C041884,A0400,B006,2020-11-15,0,0
C041885,A0522,B023,2020-08-10,0,0
C041886,A0996,B054,2020-11-23,0,0
C041887,A0416,B015,2020-01-13,0,0
C041888,A0082,B051,2020-10-26,0,0
C041889,A0631,B039,2020-11-28,0,0
C041890,A0639,B005,2020-01-24,0,0
C041891,A0622,B019,2020-06-20,0,0
C041892,A0166,B017,2020-04-05,0,0
C041893,A0098,B058,2020-09-27,0,0
C041894,A0833,B001,2020-05-06,0,0
C041895,A0822,B051,2020-01-03,0,0
C041896,A0903,B034,2020-01-09,1,0
C041897,A0628,B046,2020-04-06,0,0
C041898,A0705,B039,2020-03-28,0,0
C041899,A0020,B054,2020-04-26,0,0
C041900,A0012,B039,2020-08-11,0,0
C041901,A0325,B020,2020-05-06,0,0
C041902,A0398,B008,2020-06-25,0,0
C041903,A0961,B023,2020-02-14,0,0
C041904,A0272,B005,2020-06-06,0,0
C041905,A0284,B024,2020-01-28,0,0
C041906,A0956,B048,2020-05-03,0,0
C041907,A0488,B054,2020-07-29,0,0
C041908,A0945,B016,2020-08-30,0,0
C041909,A0233,B035,2020-07-30,0,0
C041910,A0303,B021,2020-08-30,0,0
C041911,A0314,B004,2020-02-03,0,0
C041912,A0198,B002,2020-12-29,0,0
C041913,A0720,B011,2020-09-07,0,0
C041914,A0646,B015,2020-08-11,0,0
C041915,A0985,B011,2020-01-02,0,0
C041916,A0446,B001,2020-09-30,0,0
C041917,A0449,B033,2020-03-25,0,0
C041918,A0866,B008,2020-03-13,0,0
C041919,A0615,B034,2020-09-19,1,0
C041920,A0481,B020,2020-07-06,0,0
C041921,A0488,B001,2020-08-29,0,0
C041922,A0750,B020,2020-10-09,0,0
C041923,A0305,B002,2020-12-08,0,0
C041924,A0079,B023,2020-08-08,0,0
C041925,A0284,B018,2020-09-09,0,0
C041926,A0143,B039,2020-05-06,0,0
C041927,A0062,B018,2020-10-15,0,0
C041928,A0433,B057,2020-02-11,0,0
C041929,A0065,B005,2020-01-26,0,0
C041930,A0722,B025,2020-04-24,0,0
C041931,A0834,B011,2020-12-18,0,0
C041932,A0891,B040,2020-06-12,0,0
C041933,A0961,B045,2020-09-15,0,0
C041934,A0705,B041,2020-01-29,0,0
C041935,A0508,B056,2020-06-13,0,0
C041936,A0033,B009,2020-12-25,0,0
C041937,A0821,B025,2020-04-25,0,0
C041938,A0190,B020,2020-02-02,0,0
C041939,A0769,B011,2020-01-10,0,0
C041940,A0603,B023,2020-09-09,0,0
C041941,A0623,B037,2020-07-19,0,0
C041942,A0616,B017,2020-07-03,0,0
C041943,A0268,B036,2020-05-03,0,0
C041944,A0996,B002,2020-08-04,0,0
C041945,A0200,B056,2020-03-15,0,0
C041946,A0724,B039,2020-03-17,0,0
C041947,A0686,B039,2020-06-23,0,0
C041948,A0405,B025,2020-05-28,0,0
C041949,A0833,B001,2020-03-17,0,0
C041950,A0162,B007,2020-12-25,0,0
C041951,A0746,B049,2020-04-22,0,0
C041952,A0564,B051,2020-01-09,0,0
C041953,A0607,B017,2020-04-26,0,0
C041954,A0048,B026,2020-03-10,0,0
C041955,A0051,B005,2020-01-30,0,0
C041956,A0415,B023,2020-11-07,0,0
C041957,A0990,B003,2020-11-14,0,0
C041958,A0817,B002,2020-05-24,0,0
C041959,A0416,B005,2020-03-29,0,0
C041960,A0856,B060,2020-11-23,0,0
C041961,A0922,B032,2020-02-01,0,0
C041962,A0919,B012,2020-08-17,0,0
C041963,A0764,B002,2020-11-19,0,0
C041964,A0198,B031,2020-05-18,0,0
C041965,A0115,B003,2020-03-28,0,0
C041966,A0284,B040,2020-12-15,0,0
C041967,A0327,B055,2020-11-11,0,0
C041968,A0116,B011,2020-08-30,0,0
C041969,A0797,B041,2020-06-01,0,0
C041970,A0750,B023,2020-02-20,0,0
C041971,A0720,B054,2020-06-03,0,0
C041972,A0758,B001,2020-07-10,1,0
C041973,A0858,B024,2020-11-25,0,0
C041974,A0239,B023,2020-05-06,0,0
C041975,A0253,B035,2020-01-03,0,0
C041976,A0922,B024,2020-12-19,0,0
C041977,A0545,B024,2020-03-27,0,0
C041978,A0900,B036,2020-12-24,0,0
C041979,A0337,B006,2020-01-05,0,0
C041980,A0849,B048,2020-04-10,0,0
C041981,A0616,B032,2020-03-01,0,0
C041982,A0268,B022,2020-07-01,1,0
C041983,A0631,B002,2020-09-04,0,0
C041984,A0241,B021,2020-12-22,0,0
C041985,A0142,B032,2020-06-13,0,0
C041986,A0051,B022,2020-05-20,1,0
C041987,A0935,B017,2020-01-28,0,0
C041988,A0935,B002,2020-09-07,0,0
C041989,A0820,B059,2020-01-01,0,0
C041990,A0459,B012,2020-08-11,0,0
C041991,A0779,B019,2020-02-04,0,0
C041992,A0260,B012,2020-07-23,0,0
C041993,A0026,B019,2020-03-13,0,0
C041994,A0582,B018,2020-11-14,0,0
C041995,A0765,B014,2020-12-24,0,0
C041996,A0284,B031,2020-10-14,0,0
C041997,A0608,B013,2020-07-17,0,0
C041998,A0242,B021,2020-02-27,0,0
C041999,A0898,B036,2020-06-26,0,0
C042000,A0817,B055,2020-08-15,0,0
C042001,A0259,B021,2020-03-21,0,0
C042002,A0331,B041,2020-01-03,0,0
C042003,A0190,B053,2020-12-27,0,0
C042004,A0115,B031,2020-08-07,0,0
C042005,A0851,B003,2020-12-27,0,0
C042006,A0075,B001,2020-03-03,0,0
C042007,A0530,B051,2020-10-20,0,0
C042008,A0108,B001,2020-04-15,0,0
C042009,A0250,B003,2020-04-26,0,0
C042010,A0830,B006,2020-05-16,0,0
C042011,A0533,B017,2020-03-29,0,0
C042012,A0987,B021,2020-09-09,0,0
C042013,A0466,B031,2020-04-01,0,1
C042014,A0899,B039,2020-11-27,0,0
C042015,A0376,B010,2020-12-15,0,0
C042016,A0179,B048,2020-04-26,0,0
C042017,A0331,B031,2020-12-20,0,0
C042018,A0675,B031,2020-07-12,0,0
